uitkomstmaat,model,ggd_regio,b,ll,ul,referentie_regio,beta_referentie_regio,goedkoper_dan_ref_regio,duurder_dan_ref_regio,verschil,se,t,pvalue,type_uitkomstmaat
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD Fryslân,144.1398,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD Fryslân,144.1398,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD Fryslân,144.1398,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD Fryslân,144.1398,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD Fryslân,144.1398,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD Fryslân,144.1398,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD Fryslân,144.1398,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD Fryslân,144.1398,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD Fryslân,144.1398,False,True,130.39989999999997,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD Fryslân,144.1398,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD Fryslân,144.1398,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD Fryslân,144.1398,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD Fryslân,144.1398,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD Fryslân,144.1398,True,False,-56.795230000000004,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD Fryslân,144.1398,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD Fryslân,144.1398,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD Fryslân,144.1398,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD Fryslân,144.1398,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,GGD Fryslân,144.1398,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,GGD Fryslân,144.1398,False,True,102.6738,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,GGD Fryslân,144.1398,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,GGD Drenthe,197.7724,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,GGD Drenthe,197.7724,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,GGD Drenthe,197.7724,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,GGD Drenthe,197.7724,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD Drenthe,197.7724,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD Drenthe,197.7724,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD Drenthe,197.7724,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD Drenthe,197.7724,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD Drenthe,197.7724,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD Drenthe,197.7724,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD Drenthe,197.7724,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD Drenthe,197.7724,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD Drenthe,197.7724,False,False,0.0,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD Drenthe,197.7724,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD Drenthe,197.7724,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD Drenthe,197.7724,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD Drenthe,197.7724,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD Drenthe,197.7724,False,False,0.0,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD Drenthe,197.7724,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD Drenthe,197.7724,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD Drenthe,197.7724,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD Drenthe,197.7724,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,GGD Drenthe,197.7724,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,GGD Drenthe,197.7724,False,False,0.0,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,GGD Drenthe,197.7724,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,GGD IJsselland,157.9513,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,GGD IJsselland,157.9513,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,GGD IJsselland,157.9513,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,GGD IJsselland,157.9513,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD IJsselland,157.9513,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD IJsselland,157.9513,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD IJsselland,157.9513,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD IJsselland,157.9513,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD IJsselland,157.9513,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD IJsselland,157.9513,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD IJsselland,157.9513,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD IJsselland,157.9513,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD IJsselland,157.9513,False,False,0.0,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD IJsselland,157.9513,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD IJsselland,157.9513,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD IJsselland,157.9513,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD IJsselland,157.9513,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD IJsselland,157.9513,False,False,0.0,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD IJsselland,157.9513,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD IJsselland,157.9513,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD IJsselland,157.9513,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD IJsselland,157.9513,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,GGD IJsselland,157.9513,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,GGD IJsselland,157.9513,False,False,0.0,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,GGD IJsselland,157.9513,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,GGD Regio Twente,146.2841,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,GGD Regio Twente,146.2841,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,GGD Regio Twente,146.2841,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,GGD Regio Twente,146.2841,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD Regio Twente,146.2841,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD Regio Twente,146.2841,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD Regio Twente,146.2841,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD Regio Twente,146.2841,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD Regio Twente,146.2841,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD Regio Twente,146.2841,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD Regio Twente,146.2841,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD Regio Twente,146.2841,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD Regio Twente,146.2841,False,True,128.2556,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD Regio Twente,146.2841,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD Regio Twente,146.2841,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD Regio Twente,146.2841,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD Regio Twente,146.2841,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD Regio Twente,146.2841,False,False,0.0,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD Regio Twente,146.2841,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD Regio Twente,146.2841,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD Regio Twente,146.2841,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD Regio Twente,146.2841,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,GGD Regio Twente,146.2841,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,GGD Regio Twente,146.2841,False,True,100.52950000000001,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,GGD Regio Twente,146.2841,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD Noord- en Oost-Gelderland,145.745,False,True,128.79469999999998,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,GGD Noord- en Oost-Gelderland,145.745,False,True,101.0686,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,GGD Noord- en Oost-Gelderland,145.745,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,True,False,-119.95973000000001,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,1715707.0,8.99,0.0,Kosten
GGZkosten,1,GGD Limburg-Noord,156.8608,109.709,204.0127,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2405742.0,6.52,0.0,Kosten
GGZkosten,1,GGD Zuid-Limburg,246.8136,204.0561,289.5711,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,2181538.0,11.31,0.0,Kosten
GGZkosten,1,GGD Flevoland,124.2368,61.81427,186.6592,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,False,False,0.0,3184868.0,3.9,0.0,Kosten
GGZkosten,1,GGD Groningen,199.8931,150.9094,248.8767,GGD Gelderland-Zuid,227.4172,False,False,0.0,2499204.0,8.0,0.0,Kosten
GGZkosten,1,GGD Fryslân,144.1398,110.5958,177.6839,GGD Gelderland-Zuid,227.4172,False,False,0.0,1711456.0,8.42,0.0,Kosten
GGZkosten,1,GGD Drenthe,197.7724,104.7501,290.7947,GGD Gelderland-Zuid,227.4172,False,False,0.0,4746104.0,4.17,0.0,Kosten
GGZkosten,1,GGD IJsselland,157.9513,90.58536,225.3172,GGD Gelderland-Zuid,227.4172,False,False,0.0,3437087.0,4.6,0.0,Kosten
GGZkosten,1,GGD Regio Twente,146.2841,102.5941,189.9741,GGD Gelderland-Zuid,227.4172,False,False,0.0,2229116.0,6.56,0.0,Kosten
GGZkosten,1,GGD Noord- en Oost-Gelderland,145.745,108.1859,183.3041,GGD Gelderland-Zuid,227.4172,False,False,0.0,1916308.0,7.61,0.0,Kosten
GGZkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,207.3043,130.6225,283.986,GGD Gelderland-Zuid,227.4172,False,False,0.0,391239.0,5.3,0.0,Kosten
GGZkosten,1,GGD Gelderland-Zuid,227.4172,126.8019,328.0325,GGD Gelderland-Zuid,227.4172,False,False,0.0,513351.0,4.43,0.0,Kosten
GGZkosten,1,GGD Regio Utrecht,193.1286,162.4649,223.7922,GGD Gelderland-Zuid,227.4172,False,False,0.0,1564495.0,12.34,0.0,Kosten
GGZkosten,1,GGD Hollands-Noorden,143.1258,107.7932,178.4583,GGD Gelderland-Zuid,227.4172,False,False,0.0,1802709.0,7.94,0.0,Kosten
GGZkosten,1,GGD Zaanstreek/Waterland,153.1676,117.3929,188.9423,GGD Gelderland-Zuid,227.4172,False,False,0.0,1825266.0,8.39,0.0,Kosten
GGZkosten,1,GGD Kennemerland,177.8941,115.0858,240.7024,GGD Gelderland-Zuid,227.4172,False,False,0.0,3204553.0,5.55,0.0,Kosten
GGZkosten,1,GGD Amsterdam,274.5397,216.9209,332.1584,GGD Gelderland-Zuid,227.4172,False,False,0.0,2939777.0,9.34,0.0,Kosten
GGZkosten,1,GGD Gooi en Vechtstreek,141.4998,101.4943,181.5052,GGD Gelderland-Zuid,227.4172,False,False,0.0,2041125.0,6.93,0.0,Kosten
GGZkosten,1,GGD Haaglanden,214.1507,166.5552,261.7462,GGD Gelderland-Zuid,227.4172,False,False,0.0,2428378.0,8.82,0.0,Kosten
GGZkosten,1,GGD Hollands-Midden,137.6685,111.2689,164.0681,GGD Gelderland-Zuid,227.4172,False,False,0.0,1346939.0,10.22,0.0,Kosten
GGZkosten,1,GGD Rotterdam-Rijnmond,195.2072,147.1765,243.238,GGD Gelderland-Zuid,227.4172,False,False,0.0,2450585.0,7.97,0.0,Kosten
GGZkosten,1,Dienst Gezondheid & Jeugd ZHZ,87.34457,65.82712,108.862,GGD Gelderland-Zuid,227.4172,True,False,-140.07263,1097846.0,7.96,0.0,Kosten
GGZkosten,1,GGD Zeeland,188.0164,118.1702,257.8625,GGD Gelderland-Zuid,227.4172,False,False,0.0,356363.0,5.28,0.0,Kosten
GGZkosten,1,GGD West-Brabant,200.852,134.5984,267.1056,GGD Gelderland-Zuid,227.4172,False,False,0.0,3380336.0,5.94,0.0,Kosten
GGZkosten,1,GGD Hart voor Brabant,149.0496,98.81026,199.2889,GGD Gelderland-Zuid,227.4172,False,False,0.0,2563268.0,5.81,0.0,Kosten
GGZkosten,1,GGD Brabant-Zuidoost,154.2004,120.5731,187.8278,GGD Gelderland-Zuid,227.4172,False,False,0.0,1715707.0,8.99,0.0,Kosten
